RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
2241,34,Cuyahoga County,county,OH,OH,"Cleveland-Elyria, OH",39,035,854.2677788913393,860.354555761153,865.4021571584034,872.034775524648,872.5180606741525,868.4968427624652,867.9104842308726,871.2077463298948,876.723645346195,879.0058043789902,881.6351908814091,880.2589181047349,883.7135894997798,882.9283339369816,881.3440092496692,876.2754402610806,881.3375802293629,888.4685637707211,895.6849941477893,895.4839921458504,895.905654687356,898.3019324934261,898.3276331178678,900.4313965018048,900.0011786352435,902.3279443585988,905.6800196647813,911.3834036730473,917.0525189784306,917.70538506102,916.9371305345728,917.1464542513293,920.7458947743414,923.4566736500788,928.2314836975739,925.5853636755868,928.0704045263097,931.1157328996215,939.4121408781382,939.8336586434536,939.7832980556706,940.4414795890164,945.5571418246491,951.5566209841971,953.3859773716471,959.1445204697947,962.8050815334228,970.8236289981714,973.2546784822736,975.579971339699,974.880844738753,979.97930655024,983.6452008964229,989.139870628136,991.8201887928718,994.9266736399816,999.4917609188725,1001.2032128849007,1004.0453592944633,1006.9854621346138,1012.2046491466531,1016.8972797720576,1019.4030935795188,1026.7492392582744,1031.303058610258,1036.1975819172706,1038.909189053788,1047.4936872731903,1055.5798323419624,1057.9681791591995,1061.2544784885222,1062.3501936582131,1075.5975813067498,1081.8270812297653,1094.2669330210783,1094.7802411147977,1101.9502187400014,1108.3904066023915,1126.0555848310923,1135.1930488369742,1143.613410961153,1159.0997425930677,1169.4300160968173,1176.2358619994802,1171.0807383524568,1181.3530580137701,1191.7896994418047,1204.827115608942,1215.9677988875549,1226.0104025084095,1231.4358507069564,1235.5136220202587,1244.0409643605024,1245.7321916961423,1249.7183051835655,1253.7009348942963,1262.7881133563696,1265.3469255396105,1268.6803631859398,1276.0890828389968,1281.4338778187534,1282.5311444384802,1284.7396350940708,1295.9997425459135,1300.048598476826,1307.5589810254903,1315.7547926812883,1326.2344246969237,1336.0811754854901,1344.6648907801418,1351.3088620317553,1356.1500568081283,1362.404093824475,1373.0415417697386,1382.9150049095865,1388.2799239765845,1397.5581185683332
2614,35,Allegheny County,county,PA,PA,"Pittsburgh, PA",42,003,995.6399103176891,993.165945830296,988.4514133898797,989.5754184730027,994.2585738353656,996.8360154021456,1000.1240999742437,1000.9715447591967,1003.0725019130624,1006.5627929432717,1014.1847816177392,1019.7995100021279,1024.7414347983631,1021.5085659241445,1023.2677031663832,1022.7714762576419,1022.693323062704,1021.0687508003606,1020.8114937197082,1021.0622972485603,1025.1045004161572,1023.9700994431515,1023.9809633837302,1020.3328988799169,1023.456073528743,1029.616861813153,1034.9523650316867,1039.115439245342,1040.7774327308352,1044.6335388463283,1046.076966331409,1050.920270881502,1050.799250924237,1054.5876412919479,1054.7793591732664,1056.2029817700736,1056.2796604771843,1060.077106012924,1065.2311488253592,1069.6950682950328,1072.6214694479181,1076.275253066067,1081.3961711225106,1081.2979398209175,1082.9070079979956,1083.8773968848193,1090.723883871234,1098.6850190156665,1102.3520139643397,1104.3059581819782,1104.5554226689057,1106.3490759147833,1110.4950783922452,1113.5279346475343,1116.4699149636479,1121.8655289144517,1127.6606116145758,1133.06540851897,1135.4630702128552,1137.3135459572075,1141.8687070181452,1145.5650824762756,1153.5289141334022,1153.01771564394,1152.0633286337743,1150.1090280911264,1152.2032868053363,1153.6358820918704,1157.849758466017,1160.9023513703742,1163.8827258304884,1165.662971045801,1167.971061011272,1173.1964755162476,1178.4693233498708,1188.0056915539444,1198.5644102757506,1211.2643001272443,1220.4265298602315,1229.9221218286389,1240.6836002405491,1250.161836501132,1260.1404987638828,1261.949153025128,1268.8546195782574,1271.457035107728,1282.4706805181547,1289.3488605352104,1297.3092595472965,1306.9468202053304,1319.037539074923,1332.0189278957391,1332.432096951962,1332.8242686742994,1330.6704231511628,1335.450368984943,1337.1230633135997,1344.01461381189,1350.1157543698894,1357.4558731469012,1360.9474924209085,1361.1311453656424,1362.3175866601832,1363.5174045954407,1368.8236515523872,1377.0046683068038,1386.8514750753463,1395.495026999562,1403.5757682782703,1408.8486677583178,1410.2310465015273,1411.8755243573141,1415.7762462831101,1421.0271330302746,1424.9949806799646,1428.4931679402514,1434.5631427169046
2840,36,Salt Lake County,county,UT,UT,"Salt Lake City, UT",49,035,975.7496103934939,979.1981025270319,985.2653522751484,991.7743505848064,995.9760809130605,997.6699961307446,998.0022908296016,998.0013985460209,1000.2460251141439,1005.7579494711916,1017.5542466795691,1027.4067524323775,1034.1048658599896,1032.8174443752082,1035.5459384691983,1037.582562053572,1040.763360723121,1042.884438548539,1047.1535149835468,1058.485371446881,1064.2536228981733,1068.3881540762457,1071.2308692918075,1070.5359222409156,1073.5058443045514,1079.7645645031114,1089.2405237694868,1097.4918186593488,1105.4077616248544,1113.0534715849856,1119.63962213214,1123.6708601524713,1129.8542186519387,1137.9028363181812,1135.7976380459243,1139.1102764493914,1143.231579637029,1157.0123273927634,1163.6972167655586,1168.382881048678,1169.4162148979294,1174.429368034176,1177.5858732054392,1185.7285672704475,1192.9064545164076,1198.9342625620384,1204.3117818869246,1211.478841400894,1216.1112423089796,1219.1842086465679,1221.2876867268099,1225.7134417971156,1232.947520060152,1237.459622177491,1243.4547001505343,1245.093842434244,1247.438539841601,1249.7991030460616,1257.7283754668508,1262.0929223630512,1267.103314850164,1267.6996621686974,1274.2691077415222,1267.1867782603038,1266.3202956019054,1263.3879531033565,1269.517380407076,1273.2855518670797,1279.2356205355868,1286.6295789011806,1296.196237246022,1301.333827260026,1311.4654381611854,1328.144293437864,1344.3704501390685,1365.000104808133,1385.164778492734,1411.1722189336467,1434.1111895711556,1457.760854856424,1480.3444312559557,1504.8431676391003,1525.4489475790936,1545.7962487812144,1559.7258340041583,1572.8685652626205,1590.7938047907603,1608.1247667119549,1620.5904727123082,1628.4411119410825,1634.8901487991398,1642.1203298661476,1647.032826632952,1648.1539372439229,1650.6037872599798,1653.8573346449978,1651.5906417948356,1649.6712104461712,1645.981941391285,1646.9916706658441,1648.9925380464342,1649.8040005914781,1649.03943833606,1649.995410863162,1651.5915890084696,1653.9520439922553,1656.1273814143121,1658.317228039002,1665.9989424363298,1671.8998214114436,1676.311858110093,1676.5064944251765,1677.9168722055135,1680.8940186791485,1685.9257152017483,1688.9530469173424,1692.5598318430982
3159,37,Contra Costa County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",06,013,1865.6580609749935,1865.8213053436366,1879.36042991324,1883.0198538918314,1901.3517033939097,1917.1126487196657,1942.87363968221,1958.9940605040154,1973.1034935765265,1989.2522268890127,2003.4603108969977,2018.1331371466297,2021.3867440080742,2041.6001102345535,2052.2858514731424,2073.85066131741,2078.576314893198,2088.666144760376,2097.630225397314,2101.4463454102874,2105.1579301039096,2102.2133568716317,2110.218630627648,2117.7374376395896,2135.823745344918,2148.6810427049113,2165.9886076853677,2179.645121073582,2183.247199071915,2198.8627396594734,2201.6530588475525,2220.7775492801775,2230.0129104755797,2244.289222270251,2253.5782153662713,2257.809144182328,2265.56394653597,2271.843759931095,2279.243778968385,2285.080317714267,2291.823649058993,2295.030002526142,2301.6845052459544,2305.379061227488,2318.0637731546653,2330.3269560480676,2344.5937571051395,2353.8680383742444,2355.408829098845,2358.789219134179,2362.7593349132158,2367.502255841289,2379.586705560553,2386.9212471029605,2397.584218458153,2403.384819906403,2406.8933698952187,2409.2220454740595,2409.9750881961936,2416.8410657973404,2425.8156893820383,2434.4170523095922,2442.3258553754017,2438.6314792907333,2439.9948975882476,2435.6555526242596,2439.917931258775,2439.015244507926,2450.3238023663803,2458.23215457753,2470.192163785824,2477.762983703853,2481.4702022564975,2488.2863553536977,2496.7814516713433,2511.114581504885,2528.5680774454086,2545.4646690588447,2560.507554064786,2582.6750341289876,2599.5347881601615,2621.2771987969313,2636.5596871384487,2651.7788382980475,2664.033733296634,2674.401053026376,2687.977404960102,2705.946583745826,2714.685112587998,2738.110357462928,2748.5596628629964,2761.349958344621,2754.3233126590885,2753.9240500939295,2754.802563043641,2751.9141379386356,2749.186043125873,2748.8125964829806,2754.5064336102473,2747.5234712621254,2746.768022576662,2740.6630625645917,2750.7228670469835,2756.1334104060575,2770.846179690065,2777.9395999224616,2786.1628708328767,2797.466804351516,2810.458341719471,2821.68595897703,2826.327208498043,2837.4612141557195,2847.5752792979297,2855.080004071661,2856.568703977272,2859.252076640214,2864.9408532714656
1694,38,Fairfax County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,059,1809.0895218356334,1812.0542036584907,1814.3420046942463,1814.6372356594322,1815.807968243359,1817.475152235198,1818.3422252417379,1818.9938156759404,1821.91422973147,1824.4223294692256,1830.5124309580303,1828.810906619261,1831.9709796720783,1833.251169887527,1840.107661715975,1839.2707015453152,1840.0459983765254,1840.708217766095,1843.7552160656817,1847.8807259721589,1848.8466737174092,1852.9974612385472,1853.7818576467307,1858.0053806511844,1859.038638505257,1859.716336182458,1862.5234441375253,1868.1869878402542,1877.8183215088588,1885.0579639305715,1888.3282620001776,1887.3910320427356,1891.6517537231136,1895.422605886638,1897.5707313818534,1897.9462367593953,1901.560399345845,1905.6178102521471,1909.1116440230992,1908.5608911236268,1910.087765682592,1911.84857137193,1915.1468864827198,1921.1677011030145,1923.7357139881642,1931.2434268058978,1938.5304185148036,1948.8331411654087,1948.8461510302045,1955.1571391813657,1959.278101011727,1966.716418511236,1970.3269618630143,1974.9383859803715,1979.8515955590078,1984.464305985291,1989.79675326632,1990.8186205907998,1993.3613107130477,1993.867456618521,2001.156857572717,2003.3613580715876,2014.1948458340432,2003.5133996615257,1992.0532642664805,1975.1554034828985,1966.1323429471613,1961.3517859902834,1959.6342077913873,1960.0649783649042,1960.531593298132,1959.36840081854,1963.0067972699596,1968.4222253484227,1975.576832364375,1988.2416982532163,2005.6408704194528,2031.0550507365253,2053.7260158925696,2079.2182336007777,2104.1886080070726,2126.2586623802777,2141.387766880113,2151.4493645649227,2156.5090589819392,2165.2167343013525,2177.42113613393,2196.7148870219003,2220.3231468439926,2241.3927192281385,2264.2688721070713,2272.0766325119644,2278.0865817668114,2273.9493625726464,2276.3947381581747,2282.996292885154,2291.990178222384,2302.0711439339416,2310.076765296966,2316.19521612592,2320.9487600799134,2323.6491437309774,2326.5435226199234,2337.720827663276,2351.6851055212205,2371.5140257900684,2389.7392658657295,2407.380120498521,2424.2030096672156,2437.849578266261,2450.877527449737,2460.9634371888847,2469.079803390913,2478.877701742497,2488.369330363117,2498.3820068855007,2507.1161795556177
324,39,Wake County,county,NC,NC,"Raleigh-Cary, NC",37,183,1136.1144778020566,1138.2368859514943,1143.844480892838,1146.0938241160295,1152.9995362842396,1155.8328946246177,1159.6206322651453,1161.6230032018202,1165.8321273861097,1170.6256182615534,1175.4548664688316,1180.3343040775717,1181.722095382293,1182.732431169599,1185.3880285393986,1190.490564779324,1193.5356893158944,1196.0265947572802,1198.4807809316203,1202.146683350463,1206.7551515305456,1210.5440420331188,1213.9080080408087,1213.8501243963212,1216.8081269925694,1222.867647558674,1228.1328278716082,1233.8525722343543,1237.021260765711,1242.0241388704856,1245.1633242743492,1247.5851903096745,1251.7601632566016,1256.0437139060589,1258.9241099055394,1260.6036042523908,1263.6107704860133,1272.5039089743002,1276.233313018706,1279.0226269979603,1281.1509749730074,1284.4130303312324,1287.959915326648,1290.9544968100754,1295.5907004771082,1297.5886197148855,1302.9717990879944,1305.1559981158634,1309.764476741184,1311.169233167666,1314.513347679111,1318.193969006307,1324.2245678790348,1328.9703091491176,1334.6592142488953,1341.2031525855127,1345.6026771728693,1352.4623793888534,1357.780421617569,1367.270923169331,1374.0828225562157,1380.2482201237494,1379.0196026669917,1370.1288751873863,1362.4297271382006,1357.6073223413393,1357.6880802041276,1362.69423259661,1369.2918067784858,1378.4651357691046,1390.9913666252141,1397.6728811419011,1402.5987044797039,1409.092526635249,1421.9741726234843,1442.640801363069,1467.6691834719447,1498.6269205198425,1529.8401563359,1558.4279296049085,1580.7994471776717,1603.8373450048637,1622.887364433784,1640.9430960683103,1653.1299517283978,1664.806454286374,1679.554840054768,1698.4366496167602,1716.2632727289806,1733.4670125883188,1742.77907294306,1750.720940726296,1755.894459550833,1758.5789748415393,1757.5802548827396,1757.5621314119508,1763.6942964221844,1771.1926076303848,1776.3180945467154,1777.0740549632155,1777.0254368259018,1771.286535197759,1771.5709593790907,1767.5180559317673,1770.2666970697999,1772.301258850068,1777.4434755729321,1782.3698663170305,1784.76467255464,1784.8248837842423,1782.7480582023793,1779.3164956718865,1775.137801826259,1773.3287230055757,1769.848489960136,1769.8700101630081,1766.406692266067
3102,40,Mecklenburg County,county,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",37,119,1070.8719377826567,1073.7003258362543,1076.451067520995,1082.716949676411,1089.7984998169047,1096.3939790953148,1100.8138727404903,1106.6075553731143,1110.744236896603,1115.9069430090592,1121.9261248992218,1127.435308417733,1132.361096349832,1137.137915354431,1140.3571325611283,1141.6790244360402,1142.744677612507,1146.4742670489993,1152.4288589599646,1158.4388316864195,1163.9162980097965,1172.5359803334384,1174.631519833813,1178.3665997374212,1183.6861431903344,1190.8443289534434,1200.8043639155856,1208.4166369487634,1216.0618967768714,1222.3300762358158,1226.3932860288871,1231.2227733300792,1236.9648341509233,1236.8603603711263,1243.2137759709958,1246.5010585290572,1249.4821615006358,1255.1142543926464,1258.9191235067121,1269.2468247561162,1272.7062854200578,1278.4815984947418,1283.1764925274144,1286.4352920799508,1285.4152510498693,1290.017617385891,1300.4481947754214,1312.760940516055,1322.377766730439,1324.7723139874613,1329.242069971146,1329.8757435243522,1335.7181801689187,1339.680300639579,1344.9447284719777,1350.619605479494,1359.046680645099,1364.903539918056,1363.8178629058386,1362.0571241211355,1361.854486533242,1365.1116284289317,1379.7802171062926,1374.326384652958,1368.61010587501,1359.6074315764631,1363.9619767959043,1368.9413454322023,1374.5575473578433,1381.3777294710294,1392.672489827776,1401.7235408246077,1410.9480446216241,1418.9451921495072,1430.9752431503018,1451.8690721034222,1475.6324454306537,1500.6535792594857,1523.316135118733,1552.7595129511476,1581.3196654260007,1607.602392471062,1624.2669310026165,1644.4462297311186,1657.7500273791552,1670.903363912741,1679.8861092028264,1696.7562461327516,1717.38405416635,1739.6343171152098,1757.058225311862,1760.616073171143,1760.9323650305635,1763.6617383199252,1772.1261964975822,1777.2795242531959,1782.9868306172948,1787.3564045995136,1796.7244307417564,1797.9911281823101,1800.7249997424026,1797.452138058012,1795.1957363117604,1796.854695384337,1796.9468021461519,1799.4976475927333,1801.0683398667882,1803.0887052335029,1807.0703449973048,1811.2912760909826,1811.8464134714432,1812.0969606229642,1808.1370121507434,1807.2330091708732,1807.5486272517796,1809.4754188988427,1813.7446775757107
2975,41,Montgomery County,county,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,031,1758.3194903339843,1759.589086094443,1765.0327611311502,1766.6266040149242,1769.0013104724044,1768.7984425757675,1773.9184772445258,1776.5349653816454,1784.6348948122438,1787.4603619264542,1798.6277701672734,1800.950936524524,1801.551424682924,1795.164412753165,1794.086386371524,1797.386641554279,1800.5179129618443,1803.901473664637,1802.7727191877004,1802.2985263293754,1798.6210338626972,1801.5970770810732,1793.5834719946122,1797.620666618345,1804.028672665819,1823.0732582676962,1828.6322724537488,1827.0106451855793,1823.3696298394227,1821.8303766005415,1826.27581569826,1833.0890201837094,1841.2201955159026,1841.4971925917866,1843.1660107864243,1838.990514054907,1843.9820424484756,1842.5835489494282,1850.522030762213,1855.5450794778587,1862.586924514029,1867.422238722911,1871.3097483734775,1874.157778887895,1874.5250764643806,1875.4399249902679,1886.257799857052,1896.506893689722,1901.1521849161857,1905.276488669693,1905.5535831907598,1910.7814362700256,1915.4179571487311,1920.7075799795164,1924.4777371989194,1927.7241976914231,1932.5813061225724,1939.4920643126989,1939.8231505472797,1941.1033225330766,1941.5577873173954,1942.9932509124214,1944.3381563830467,1933.233424695463,1924.0787713911382,1914.0887600747724,1909.025851132917,1904.8419102129121,1900.1716617560348,1899.424378498535,1896.017187658832,1894.774400952582,1893.1729492572886,1899.9001320355828,1906.968072678468,1917.5129236262374,1937.5333432122854,1962.8656563306827,1993.638622603635,2019.743699105485,2043.6080776150704,2062.9091269864575,2082.669862366987,2103.5543888763254,2114.032279437526,2128.1754609468194,2139.222499057489,2163.2013227626708,2170.660835075507,2181.3159164913873,2185.8394526589236,2192.8134115220582,2196.6576147593346,2196.8909337956698,2197.314671504105,2193.0502830796977,2200.8304983936637,2211.7302213340804,2229.711487041664,2240.9153207278123,2252.5424988406385,2258.8528126284273,2264.013222472493,2266.9410044641395,2272.9643933325315,2286.485762927591,2300.1728827197444,2316.1744873860816,2327.7398866457847,2332.829020566584,2333.4867149818715,2332.3004449718724,2336.7717536509813,2342.5464040403167,2350.7961048092834,2360.3670299696373,2369.208197949912
1020,42,Fulton County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,121,1096.3491203600606,1106.1602632953736,1110.9274315596022,1120.1734972345266,1120.7557102128828,1134.6296014729867,1138.7131874860738,1141.6944233506615,1143.4608727926511,1152.7690165465992,1157.4505301048312,1169.9555537682807,1175.6411702740127,1182.9226659217718,1187.2483124148673,1190.198102097178,1201.6200826943318,1207.2841046261965,1215.745562637262,1222.563563221949,1228.2843320964928,1235.1556660694982,1241.5076872194002,1245.7160458751014,1253.1517841822267,1259.5479522701319,1269.152135135633,1278.1335951526219,1286.944429012887,1292.5410348824653,1300.351034757902,1307.7825572414092,1318.7869026090127,1319.4850795454586,1326.8798263925628,1331.571180282383,1341.6732760632742,1349.1899723918123,1355.6764873876925,1363.7661606599645,1369.7319613066961,1376.9826216953834,1385.4609237462798,1392.5008607506893,1397.5034077691676,1409.9829017176964,1422.3242323145869,1433.715904910599,1437.5720271953205,1439.8615563142553,1446.5380269463262,1452.2872022348117,1458.1023356676608,1465.3516452088095,1469.9825055511315,1476.167269763611,1482.1329254018597,1486.7805983653232,1488.0221509675607,1491.4105795516336,1497.10323742129,1505.317433817826,1512.2176678247972,1505.4400418280634,1500.0116620080487,1494.7958872140323,1498.4607940749004,1497.6361466177957,1501.9707284702,1509.2705506337497,1524.507896678907,1538.7654103820448,1552.8759744265476,1564.765314390165,1578.7203380007754,1603.2316388342267,1629.721649819241,1663.4209104899028,1696.5046841180238,1733.164973536655,1766.634657647305,1794.5479050888218,1812.9552349453804,1826.1773080615308,1835.2106575037758,1844.7988725552384,1857.4320139815552,1870.1981657395238,1885.1439522913388,1899.2322920388983,1912.0183519502216,1919.6125353296661,1919.0513159065038,1914.8945878283744,1915.0831415108858,1915.2180642700175,1916.722867243479,1917.1204418814884,1927.7664538949437,1930.7893439780817,1927.2627094842026,1917.983892420878,1910.2914778895745,1909.139989006324,1904.2234222550223,1907.2582002458553,1909.1105257517563,1912.574577393276,1915.6794358626364,1918.521688863223,1910.8857803922442,1905.851503460163,1903.4208555731993,1903.4855236258536,1902.3579921490102,1897.6593633372536,1899.4019254018756
951,43,Collin County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,085,1244.4142131185258,1247.8263133520736,1251.9390221485219,1257.1528180177243,1259.6630449471263,1264.6592861389286,1269.2355796825946,1274.0699152489294,1280.3143494262736,1285.5594726853872,1289.8751637166395,1295.4442281763793,1297.914783095904,1301.7516164288256,1300.9824623705088,1303.2517274725858,1307.5413644954683,1312.2424361814003,1316.96181775903,1322.1003910785926,1325.7842888767816,1327.7897320732638,1328.8418516083634,1328.642650664846,1333.7083275800403,1338.96947964102,1346.934238283289,1353.9211539246753,1357.1909560965446,1358.851728082115,1357.117244258525,1359.6251730496301,1361.499627682189,1362.027276046446,1366.3827521492685,1369.7030105306126,1375.0431261921626,1375.2835937722575,1376.952733904708,1380.9022401553852,1387.3239249436672,1390.742203423799,1392.6373419410997,1390.5984249342437,1393.4029598645966,1399.4080448328086,1404.3778521075812,1408.2444663148822,1408.884241073832,1415.4879492784332,1418.8602044447646,1420.4352483881446,1421.701660553631,1425.9867940090787,1433.21140609554,1441.4454528534013,1446.6597461267115,1450.462040152443,1453.5161238592048,1458.271244492696,1463.7428420951119,1467.2398311424517,1473.1468063767754,1471.7742168555292,1464.6771229341034,1455.4788560090913,1450.7646816767387,1448.4337339939243,1448.5644427285122,1452.5292292109712,1461.616056118431,1473.5374345592431,1488.3915405731607,1502.3146578031372,1515.2633921704053,1536.1001857528952,1565.1274085227508,1600.7686052910901,1638.4644697645763,1679.3977210177713,1717.7618102541398,1748.9635069542412,1772.6474433756325,1796.1512815019223,1812.2801419256891,1822.4753152104122,1831.0795213413453,1848.7225754060312,1869.1813468875566,1890.7382106989646,1903.2437215231932,1908.938745137833,1908.5488155404798,1905.6326196182015,1901.8996632061392,1898.669298120375,1899.6844286166472,1903.5018653610023,1909.6564837546841,1904.7652217944214,1900.6719082609618,1892.192009469819,1888.8072658749218,1883.7596659772094,1880.8431715288002,1882.8030259125471,1886.7607106387754,1888.3835041376797,1888.2150071650183,1887.5342140835949,1884.6112007292875,1882.6090026267054,1875.9113906069417,1869.7099044093964,1862.58766849845,1858.2006465808458,1854.4733281533197
281,44,Pima County,county,AZ,AZ,"Tucson, AZ",04,019,883.7004982258663,884.0413956443962,886.1648170846208,888.2946065416132,889.1377263604537,890.4606309427999,894.3824924090662,896.7636078698163,899.4111564872393,900.5430586549214,905.4146348995978,908.0544806452059,912.6654350082616,912.007260308826,912.5873888284812,911.9271490291246,916.3520885034786,919.99450975371,922.2132817987057,925.4071538049808,927.3207147306912,929.7562475374388,930.1448370869645,935.4865728703821,939.8781788721927,948.7257040244971,954.3454898379451,960.9915215544532,965.5395184814417,968.2713322617063,970.5566701994726,972.6193585878581,976.8928690819511,983.2050634511297,987.3047360916196,988.9098727234442,991.2788168787056,997.7124449497921,1005.0096805993126,1012.9366770112147,1015.0906415837069,1021.7235869338496,1025.9137141680342,1033.5727765850033,1040.295441160107,1045.8205870234024,1052.0365847966204,1059.3661949252441,1065.4065945326008,1071.203545968912,1075.010972055172,1078.2770359401216,1086.3533728538446,1092.1100586031487,1100.4182422135666,1105.9974620626267,1111.5254664215577,1116.9329612388935,1123.349001731335,1129.2232573062702,1135.9819521103227,1140.0389879502707,1145.687210242047,1146.2068840466845,1147.2430138553161,1149.787744847491,1157.6411799366651,1168.0463612642518,1182.4423107708194,1200.9059904374503,1210.0322430868046,1222.03215800742,1227.3457479335818,1244.9604236086425,1259.0308108386887,1283.1466775741399,1304.7367937117494,1327.2409389134052,1347.6983972807084,1376.020504483694,1403.366847801081,1425.7555180676522,1441.3212671896983,1454.6829345443148,1468.4414203415704,1481.0878668045782,1494.6790587890985,1505.3211934727428,1512.1332292509576,1520.558957500704,1526.5669777403386,1533.0504135756946,1531.7166759736665,1531.2899517934745,1536.2261237526898,1539.4906423572088,1545.6098025907202,1548.2779419949354,1555.4102462476205,1562.0603112502613,1571.2804171666714,1577.2824306601224,1585.4046207967012,1586.613810541157,1586.6097440503963,1591.949694719658,1597.992895937149,1605.0313272858405,1610.2916906597245,1615.1421796132659,1615.8776822289708,1615.4305934985816,1614.7691969506236,1614.7628445994947,1613.911247907349,1615.4736731922421,1621.0906385607511
2347,45,Honolulu County,county,HI,HI,"Urban Honolulu, HI",15,003,1940.9547633630218,1953.4830560925247,1970.7305862031747,1972.739467443378,1980.567533631808,1977.8351246234572,1987.4472536394571,1992.0288546620436,1998.9838275366067,2004.2227967968695,2014.6096907687831,2021.5558439429574,2022.8109106757522,2021.3943463667795,2018.207531554274,2021.4583712843416,2022.5169815597355,2024.7445304442024,2027.915627918417,2028.1868673582053,2026.9824466867728,2023.7900840689933,2027.8557062195016,2026.2835550848442,2035.2518911703057,2043.603146270791,2054.547860214912,2068.786353639994,2065.9652840299595,2065.967500570244,2059.642965508569,2065.8752173188223,2070.445277858996,2078.6237831279436,2081.128952811331,2090.7340015318155,2088.3231521993853,2089.953011608414,2086.627964962662,2085.256506994329,2089.5067611195177,2100.428549687395,2107.540393761736,2106.3153553572733,2106.6415243291235,2108.7844271953795,2118.761713669006,2120.1417893625526,2127.4149055067905,2130.6468810092556,2137.3743909772134,2140.362115771196,2147.549465619843,2148.3835391823445,2154.476331263837,2161.7359895980335,2168.8008079987535,2173.3118349173988,2172.914278253566,2177.035988553484,2180.5488907109166,2185.5049388598222,2173.3603486442366,2159.006794791769,2152.675788665164,2153.9185942467943,2154.856307715607,2150.3968901934218,2152.55661607403,2155.2412149153834,2170.6351196768014,2183.547237214285,2197.3699011101053,2209.565363156488,2225.1347161469744,2253.173943907412,2272.7913598323457,2293.475025727922,2316.5234899807415,2347.269051017864,2372.9777310039085,2388.9421196425483,2396.4023237391225,2409.2661977737625,2410.36591303895,2435.5082760814025,2443.8034434030756,2454.8690969649324,2456.6504161293547,2463.8379699121833,2476.2587724946393,2484.143674026825,2485.104921753014,2488.614566977586,2490.4135494469247,2507.5607693180827,2521.1223777497107,2523.42091690484,2530.988224446885,2543.7777194198384,2556.8650348379297,2558.6798263286546,2556.697359210007,2556.5958667787695,2572.522536234074,2584.7711861435378,2600.14280443386,2601.3364649243576,2611.098522218705,2618.037290636218,2628.919084875812,2631.9718322214712,2641.237345662716,2656.28671039768,2671.4930712631203,2686.3071909830965,2693.0996483047334
